hsX	117957753	117960931	ZCCHC12
hsX	118533023	118588441	SLC25A43
hsX	118602363	118605282	SLC25A5
hsX	119005450	119010625	NDUFA1
hsX	119561682	119603220	LAMP2
hsX	120181462	120183794	GLUD2
hsX	128673826	128726538	OCRL
hsX	129263337	129299861	AIFM1
hsX	129473874	129507335	SLC25A14
hsX	133594183	133654543	HPRT1
hsX	135067598	135129423	SLC9A6
hsX	146993469	147032645	FMR1
hsX	151999511	152038273	NSDHL
hsX	152990323	153010216	ABCD1
hsX	153051221	153059978	IDH3G
hsX	153287024	153402578	MECP2
hsX	153639854	153650065	TAZ
hsX	154254255	154288578	FUNDC2
hsX	154289897	154376212	MTCP1
hsX	154487526	154493874	RAB39B
hsX	154719776	154899605	TMLHE
hsM	1	576	DLOOP
hsM	577	647	TF
hsM	648	1601	RNR1
hsM	1602	1670	TV
hsM	1671	3229	RNR2
hsM	3230	3304	TL1
hsM	3307	4262	ND1
hsM	4263	4331	TI
hsM	4329	4400	TQ
hsM	4402	4469	TM
hsM	4470	5511	ND2
hsM	5512	5579	TW
hsM	5587	5655	TA
hsM	5657	5729	TN
hsM	5721	5798	OLR
hsM	5761	5826	TC
hsM	5826	5891	TY
hsM	5904	7445	CO1
hsM	7446	7514	TS1
hsM	7518	7585	TD
hsM	7586	8269	CO2
hsM	8295	8364	TK
hsM	8366	8572	ATP8
hsM	8527	9207	ATP6
hsM	9207	9990	CO3
hsM	9991	10058	TG
hsM	10059	10404	ND3
hsM	10405	10469	TR
hsM	10470	10766	ND4L
hsM	10760	12137	ND4
hsM	12138	12206	TH
hsM	12207	12265	TS2
hsM	12266	12336	TL2
hsM	12337	14148	ND5
hsM	14149	14673	ND6
hsM	14674	14742	TE
hsM	14747	15887	CYB
hsM	15888	15953	TT
hsM	15956	16023	TP
hsM	16024	16569	DLOOP
